,change_email_occurence,change_mob_num_occurence,txn_count_week_wk1,txn_amt_week_wk1,txn_velocity_week_wk1,txn_days_active_week_wk1,txn_count_week_wk2,txn_amt_week_wk2,txn_velocity_week_wk2,txn_days_active_week_wk2,txn_count_week_wk3,txn_amt_week_wk3,txn_velocity_week_wk3,txn_days_active_week_wk3,txn_count_week_wk4,txn_amt_week_wk4,txn_velocity_week_wk4,txn_days_active_week_wk4,txn_velocity_delta_wk2_vs_wk1,txn_velocity_delta_wk3_vs_wk2,txn_velocity_delta_wk4_vs_wk3,txn_velocity_accel_wk3,txn_count_30d,txn_amt_30d,txn_velocity_30d,txn_days_active_30d,txn_count_day_volatility_30d,txn_amt_day_volatility_30d,txn_amt_vol_score_wk1,txn_amt_vol_score_wk2,txn_amt_vol_score_wk3,txn_amt_vol_score_wk4,max_txn_count_day,min_txn_count_day,max_txn_amt_day,min_txn_amt_day,avg_amt_in_day,avg_amt_out_day,avg_net_flow_amt_day,avg_inflow_outflow_ratio_day,num_same_day_cico_days,num_inflow_days,percent_inflow_same_day_out,count_INSTAPAY_IN,count_INSTAPAY_OUT,count_total_in,count_total_out,amount_INSTAPAY_IN,amount_INSTAPAY_OUT,amount_PESONET_OUT,total_amount_in,total_amount_out,max_amount_INSTAPAY_IN,max_amount_INSTAPAY_OUT,min_amount_INSTAPAY_IN,min_amount_INSTAPAY_OUT,weekend_txn_count,night_txn_count,hour_entropy,weekday_entropy,max_time_btwn_txns_days,avg_time_btwn_txns_days,cv_time_btwn_txns,max_txn_sessions_per_day_3min,num_unique_source_accounts,num_unique_source_names,num_unique_destination_accounts,num_unique_destination_names,repeat_counterparty_ratio_in,repeat_counterparty_ratio_out,amt_from_source,total_in,top_source_share_in,amt_to_destination,total_out,top_destination_share_out,source_entropy_in,destination_entropy_out,fraud_status
count_INSTAPAY_OUT,0.01944690357451334,0.0078565889988347,0.7886633576843982,0.37621665179555314,0.7886633576844291,0.2760908791870417,0.8902706893841588,0.557285393556607,0.8902706893841513,0.3972024630517041,0.8411116119898401,0.45349447555110817,0.8411116119898429,0.3070453276360918,0.5550114800702248,0.23062923238373073,0.5550114800702323,0.14384805834951553,0.36582362803937196,-0.23734239264239984,-0.26624653311446905,-0.472854023062623,0.9856241497143338,0.5295381752358239,0.9856241497143191,0.35347190899639486,0.8062804356761596,0.15225575699693752,0.0006378056747542006,0.00024405844455623851,2.3951998231125545e-05,-0.0004990479068512818,0.8801920512484552,0.48747850429613854,0.24694682592199926,0.10886231011851655,0.18469649582380748,0.4008847022209193,0.08823794229183331,-0.00445095973304847,0.5760279350569836,0.3359725789681733,0.4126020023716125,0.31076534283879914,1.0,0.31023135328544643,0.9999999994104714,0.434511293228723,0.7379314770433294,-3.818620920037909e-05,0.4097422711185546,0.7379314783053615,0.26649047469518705,0.18771714226333783,0.11527166040488926,-0.003339532103226945,0.9328539556044086,0.915367307645657,0.29110089422419494,0.22654094004309336,0.018096839391479005,-0.013415286928855564,0.4965946912255962,0.8393568967181612,0.3593640246391664,0.36290978153555803,0.9331716283586262,0.9167150613185923,0.04750165653700357,0.041845386400603805,0.23042267518036327,0.4097422711185546,0.015999168266474264,0.4748254541228734,0.7379314783053615,0.038041187112697154,0.3854471531585254,0.6357734327055667,0.44483186909628225
count_total_in,0.030916092960586825,0.026956010889143008,0.360282518134984,0.42090676803664634,0.36028251813497886,0.3749993388977079,0.38694874179105626,0.5729034311235853,0.3869487417910383,0.4617309598167364,0.37551212854889454,0.5702821452753591,0.37551212854889904,0.44922980336467655,0.36064057822170803,0.4857947454134779,0.36064057822170387,0.3986889957729304,0.12174376097788407,-0.12296094960668767,-0.0034020320775918363,-0.20296441411515906,0.46638832694405474,0.6642890118201664,0.46638832694404914,0.53577563487018,0.45216246049997444,0.256510827801046,0.020104517158625178,0.009193857266438909,0.005015739440994619,0.0039050687031766435,0.4783513200119155,0.24196385056742292,0.3851197900481925,0.12470417422202189,0.3052532749332942,0.3542196852823653,0.2299327846086737,0.05157224634713978,0.6202620130292865,0.6184821315117978,0.3868975047624382,0.9994108757693513,0.31023135328544643,1.0,0.3102313636753874,0.6701982054576988,0.5676764693259315,0.0002960763730527912,0.6380783127250177,0.5676764845512681,0.37263473239206346,0.34783533398644234,0.06369793882363725,0.04929827213430238,0.43994914897953563,0.4810204511737457,0.42406746689693625,0.3770090063188327,0.14247795818013934,0.047929504705350116,0.4562244003820734,0.49685045234720615,0.8559713031935939,0.8516428795686879,0.29446333334486674,0.2962025977139604,0.213296016931436,0.141324502341374,0.39796355563364816,0.6380783127250177,0.1342605960519287,0.40389304908940427,0.5676764845512682,0.1285440469694594,0.5565695756345185,0.4265641286695043,0.2729640108621826
count_total_out,0.019446899241095907,0.007856583596657253,0.7886633638195478,0.37621667128229486,0.7886633638195384,0.27609096503236,0.8902706891439148,0.5572853907413811,0.8902706891439225,0.39720250748514185,0.8411116162613652,0.45349447320625164,0.8411116162613933,0.30704543861944494,0.555011476800755,0.230629228521248,0.5550114768007544,0.1438480430304555,0.36582361655597895,-0.2373423864105084,-0.26624653331924625,-0.4728540104479463,0.9856241521093467,0.5295381796451148,0.9856241521093397,0.3534719783853899,0.8062804424133861,0.1522557828697246,0.0006378099713864648,0.00024405729875761335,2.3953002361072373e-05,-0.0004990487547291871,0.8801920589604388,0.4874785231449638,0.24694684999032224,0.10886230483818354,0.18469652178569623,0.40088470119360203,0.08823797034501772,-0.004450962581823162,0.5760279264553972,0.335972607243661,0.4126019892822654,0.3107653533527775,0.9999999994104714,0.3102313636753874,1.0,0.43451130004057587,0.7379314737063981,-3.850284261471415e-06,0.40974227729478535,0.7379314764722882,0.2664905940646247,0.18771714239638806,0.11527165247529217,-0.0033395380619128685,0.9328539595444659,0.9153673104093224,0.29110099539467527,0.22654104427933505,0.018096922019711022,-0.013415242035513949,0.49659474789864744,0.839356911115644,0.35936404084714335,0.3629097857866659,0.9331716288625497,0.9167150618434438,0.047501730154790846,0.04184550291960922,0.23042269028315196,0.40974227729478535,0.015999241406699123,0.47482545490021894,0.7379314764722882,0.03804128286752725,0.3854472212797567,0.6357734912411206,0.4448318630661539
amount_INSTAPAY_IN,0.025458839627886917,0.019662719142138105,0.46560239665966835,0.633692699975228,0.4656023966596607,0.30713821019377147,0.4622506816020733,0.8133852823427242,0.4622506816020646,0.4009353382946787,0.3872345923692614,0.789947183933623,0.38723459236926683,0.3524705931165999,0.3243182382044696,0.6816697062104895,0.3243182382044684,0.282931547243317,0.10061718305440005,-0.1999221011678188,0.023891873384720697,-0.23552981935988893,0.5234166815950624,0.9483824438349129,0.5234166815950639,0.4262535109435585,0.47697790423992126,0.35824515232332144,0.01894396430371,0.005951042110270808,0.0034759920951914955,0.0028397003408625185,0.51910341096954,0.3007188726851738,0.5507389028750831,0.2553270409490573,0.4922885725409318,0.467202116125367,0.39919917984169023,0.12668300226593024,0.5852837016461104,0.501390538696665,0.36037093645053886,0.6703047203833362,0.434511293228723,0.6701982054576988,0.43451130004057587,1.0,0.6910673726164419,0.0001892562825957679,0.9523325476274886,0.6910673836538702,0.49310268534552404,0.40688591182114575,0.18777910871330653,0.09400927346595432,0.4867160395365862,0.509655002368069,0.3246150124863021,0.27902317163104384,0.07025674913032859,0.004893273926021442,0.4312357173039245,0.5073864124345763,0.5614329181420173,0.5593260043190431,0.4192649981095438,0.4225074920723434,0.13355641352494463,0.08292063077466463,0.7501969117844829,0.9523325476274886,0.054845447393229295,0.4823003862490323,0.6910673836538703,0.0679956449965874,0.45946502310104326,0.45168009525415104,0.30378737249739296
amount_INSTAPAY_OUT,0.03069204432832842,0.021670894033930636,0.6560212328438518,0.5218288966470119,0.6560212328438831,0.3396498697129302,0.6858458792602637,0.7460505342186525,0.6858458792602479,0.4695912942878336,0.6344852985543227,0.6966038405783659,0.6344852985543223,0.4030006953386874,0.4960271575494911,0.5067584358190822,0.4960271575495027,0.28579660209325813,0.20734737464925193,-0.22035226835241087,-0.06749939807296226,-0.34945155783940557,0.7875256453055453,0.8029315360350364,0.7875256453055586,0.4739279363282272,0.6670252687238868,0.2854885999491733,0.010738709240203322,0.004296960711210465,0.0024367256102568293,0.002261609750184027,0.7328215884084824,0.4098363630152308,0.4388928434708308,0.16883120929111517,0.326453509134694,0.6568308522629278,0.17007353127687133,-0.006652430396531714,0.7501421801532945,0.48867673706473813,0.49642662813732125,0.5675592659525989,0.7379314770433294,0.5676764693259315,0.7379314737063981,0.6910673726164419,1.0,-0.00011269413178362858,0.6624942467095154,0.9999999990408257,0.44523010914632644,0.5368577061971826,0.1572946790088643,0.1337735380905295,0.7470273428652632,0.7456373186769204,0.3660469812359804,0.30512222248466964,0.05804464671817861,-0.0010526981363168703,0.5089036346931685,0.7237599229590408,0.5664184560985331,0.5675022861004606,0.6823240355367113,0.6831631269315632,0.09258126627990955,0.10294539906196928,0.415363295069235,0.6624942467095154,0.036853018845076586,0.74848034454767,0.9999999990408256,0.08773907167803331,0.4955912587634905,0.646319807593058,0.44321439863287654
amount_PESONET_OUT,-0.00012661523383063794,-0.00015749822812861566,0.0001621038012597889,0.0005596245821954478,0.00016210380125979078,0.002494357214240324,-2.5708449508977172e-05,-9.370331731030971e-05,-2.5708449508975332e-05,0.0012857323710814448,0.00010672545718560692,-7.782313493781047e-05,0.00010672545718560753,0.0032258275661351077,-0.00010688539430037348,-0.00011733831108395045,-0.00010688539430037233,-0.0004491758357213275,-0.00034213106888947975,0.0001864861178009621,-3.6849661645675765e-07,0.00037732809246885464,4.9036436318557764e-05,0.00011728634117055672,4.9036436318554586e-05,0.0020134570744906265,0.0001792690293471346,0.000750319505921508,0.0001251217786161438,-3.33753861512114e-05,2.924379241689928e-05,-2.4683120205906868e-05,0.00020610434565596439,0.0005387081528349584,0.0006957759938505785,-0.00015607255716533957,0.0007522326274874154,-3.834513177638438e-05,0.0008151668648063854,-8.287421112645161e-05,-0.00026261953486577186,0.0008164343292308845,-0.00038988638808961794,0.00029967763164036814,-3.818620920037909e-05,0.0002960763730527912,-3.850284261471415e-06,0.0001892562825957679,-0.00011269413178362858,1.0,0.0001712647556793251,-6.889506093253817e-05,0.0034709159801991343,-7.06896114743416e-08,-0.00023336451564822189,-0.00017347066524787383,9.514402836959183e-05,6.124927599072682e-05,0.0029403724745879177,0.0030310164365581573,0.002406085524351925,0.001307756328287019,0.0016401097924602101,0.00040167109054954495,0.00046448875314527514,0.00011618192946749503,-4.937104143676558e-06,-3.981907021948843e-06,0.002143047133254642,0.0033926217971878996,0.00043501095543078776,0.0001712647556793251,0.0021298007516037287,1.2659417652106511e-05,-6.889506093253819e-05,0.002787965552731118,0.0019758625423452903,0.0016914276669355514,-0.00018497091799046247
total_amount_in,0.025039298607565406,0.019147548393509684,0.43980955277122535,0.7505910942901677,0.4398095527712274,0.2962991604487763,0.436426885818266,0.7916862671467881,0.43642688581830086,0.38449348669001226,0.3661357026630931,0.7851788885958759,0.3661357026630921,0.3395816915084242,0.3072202904897388,0.6667303589376089,0.30722029048973604,0.2731933108440636,0.09484472858552417,-0.18809242022838135,0.02266893495359108,-0.2220803670055028,0.4946609780323758,0.978434835483565,0.49466097803237385,0.41046031961268015,0.45190880859061083,0.5754248745576092,0.02000406593522266,0.005800882842135836,0.0032983743672010757,0.0027065275274134673,0.49170995356051217,0.28681383536070215,0.731536371206837,0.28496535463689954,0.6435588645355134,0.45384536733811515,0.5646651339903147,0.32685786656469323,0.5576838723480956,0.48128380007869376,0.3468512365379236,0.6353383383128441,0.4097422711185546,0.6380783127250177,0.40974227729478535,0.9523325476274886,0.6624942467095154,0.0001712647556793251,1.0,0.6624942568453224,0.47677888364720517,0.39948421311908344,0.18341266607943732,0.09653829545323511,0.45925829564390147,0.48183243013370114,0.314217470798548,0.27141681730365963,0.07098286994747292,0.005737583449594829,0.41642516075553826,0.480935789385284,0.5371308511598484,0.5350961677480689,0.39521447145765826,0.3983156329189089,0.12852038817800465,0.0818355227573264,0.791746175533734,1.0,0.0537921661770899,0.4658866083666769,0.6624942568453223,0.06664596808241195,0.44897222294564193,0.4305942711119966,0.2893277841544974
total_amount_out,0.030692038904750956,0.02167088722183249,0.6560212425526635,0.5218289232331963,0.6560212425526727,0.3396499803141601,0.6858458808616733,0.7460505330813617,0.6858458808616649,0.4695913524691221,0.6344853057519508,0.6966038399400042,0.6344853057519582,0.4030008382295565,0.49602715484058024,0.5067584326950021,0.4960271548405774,0.2857965835563102,0.20734736048879027,-0.22035226106075917,-0.06749939835752902,-0.349451542702461,0.7875256505850623,0.8029315443650649,0.7875256505850564,0.47392802640046416,0.6670252792282525,0.2854886339477765,0.010738714763125443,0.004296959266487097,0.002436726900798026,0.002261608678080145,0.7328216003498841,0.4098363882399559,0.43889287569053753,0.1688312031266867,0.3264535433800017,0.6568308531954974,0.17007356765676437,-0.00665243405279991,0.7501421716339316,0.4886767747671221,0.4964266130348022,0.5675592813352279,0.7379314783053615,0.5676764845512681,0.7379314764722882,0.6910673836538702,0.9999999990408257,-6.889506093253817e-05,0.6624942568453224,1.0,0.4452302629397682,0.5368577083290064,0.15729466941323347,0.13377353102465203,0.747027350003229,0.7456373243247594,0.36604711147721036,0.30512235645375335,0.05804475233331843,-0.0010526408619904747,0.5089037085522045,0.7237599434300488,0.5664184786952047,0.5675022934459057,0.6823240380338903,0.683163129473904,0.09258136051155273,0.10294554806503543,0.4153633157740778,0.6624942568453224,0.03685311227492451,0.7484803480786411,1.0,0.08773919413724807,0.4955913472752579,0.6463198842462425,0.443214392293853
max_amount_INSTAPAY_IN,0.049102059231786815,0.045558087334622036,0.27894014564199443,0.3788984179362783,0.2789401456419959,0.41443259081842077,0.2674880986704642,0.41483217543269424,0.2674880986704645,0.45397437079851205,0.22377456045776398,0.3829717549904252,0.22377456045776692,0.4277409005070987,0.22166896738203415,0.3589330313421911,0.221668967382028,0.4150124351605125,0.049027440540411624,-0.10648888565141318,0.03867771772359706,-0.13250728786180663,0.3141918172996852,0.5021701050994188,0.3141918172996836,0.5459575538845991,0.3633842989751451,0.3759860020617929,0.045511603947525736,0.03970377389782737,0.03443951244693712,0.03150142133707002,0.383466190051266,0.3207241076296166,0.5092033576518975,0.3337576748578876,0.49555159078240246,0.5171544680676652,0.3890651209379819,0.1851737026665653,0.4669506139553882,0.5584117701882829,0.4532263120406298,0.3717018526163353,0.26649047469518705,0.37263473239206346,0.2664905940646247,0.49310268534552404,0.44523010914632644,0.0034709159801991343,0.47677888364720517,0.4452302629397682,1.0,0.5311787429516509,0.5693123459372994,0.23772322429375892,0.2974416011698696,0.31766523048865103,0.5529727808284624,0.5148301255435599,0.3083967019976317,0.1627161504319541,0.5523433319179074,0.40396562672248915,0.3338646138503926,0.32807183897168,0.23864189971765365,0.2408428421633727,0.37506616959659655,0.22111135917602606,0.44250448310748086,0.47677888364720517,0.313803067667384,0.4025284773203308,0.4452302629397682,0.2556389752923231,0.53051711263823,0.4447541889768015,0.26701822320312135
max_amount_INSTAPAY_OUT,0.05081013168498093,0.046358241247044796,0.21237210509512525,0.32554560318308373,0.21237210509512613,0.3141912357197625,0.2020805420990166,0.3836296540354127,0.2020805420990162,0.363157736966931,0.17123351379835453,0.37778055224660273,0.17123351379835572,0.34668897875406546,0.15900967294559298,0.3447579748867416,0.15900967294559878,0.32711405852874426,0.03246805910462194,-0.07320779567079372,0.009771696003822264,-0.09508126411904985,0.23648657175769028,0.4659290791566741,0.23648657175769927,0.4305745952028542,0.2703311936424657,0.32390164305888275,0.031302791256332944,0.02428973290941348,0.01667951423049886,0.01892876920289998,0.2829040576604601,0.20497864760932477,0.44939100883314737,0.2625263197652986,0.3398243918974945,0.8691735311344837,0.12645984562751394,-0.012428924329806638,0.427800335571214,0.38933461807538455,0.414835164808736,0.34606765965175673,0.18771714226333783,0.34783533398644234,0.18771714239638806,0.40688591182114575,0.5368577061971826,-7.06896114743416e-08,0.39948421311908344,0.5368577083290064,0.5311787429516509,1.0,0.2370148611985002,0.6150521319348378,0.21754745997325986,0.23853846559029,0.40234745993105436,0.3685406953429002,0.19664517906814438,0.09265274075659953,0.3973687186936128,0.29608665689908586,0.3208685083141669,0.3173109805406284,0.17824235391933851,0.17961649898233048,0.17447114998701857,0.22028166466572907,0.3123832830175485,0.39948421311908355,0.12241184578813058,0.5593322948822429,0.5368577083290063,0.30696529692383745,0.4031580514747016,0.4024852152154055,0.2421274045412096
min_amount_INSTAPAY_IN,0.028061871697353562,0.026003203055646965,0.136002125115517,0.182930311280474,0.1360021251155133,0.14016588429815363,0.12313839149092465,0.17139829119980657,0.12313839149092215,0.13717206640463864,0.06222254834700372,0.11514665257503122,0.06222254834700205,0.09589633642439802,0.03715354372196834,0.09816298686880161,0.03715354372196819,0.0820115915919767,0.01754749287654055,-0.06968021770817755,0.001556534396481006,-0.06488731610398028,0.11857953547836506,0.18932503361688233,0.11857953547836053,0.14526968612018246,0.14341018655763638,0.14256638343327985,0.002534306974523917,0.0010278874769675686,-0.0016441547015242735,-0.001026024683105505,0.16349720600702455,0.20618608867904076,0.2460449106767026,0.39787802260055144,0.35420708129451084,0.2805707269778579,0.3023896373101641,0.20675570431308163,0.12082155194077988,0.1396103729443846,0.18043055365115074,0.06299136620290974,0.11527166040488926,0.06369793882363725,0.11527165247529217,0.18777910871330653,0.1572946790088643,-0.00023336451564822189,0.18341266607943732,0.15729466941323347,0.5693123459372994,0.2370148611985002,1.0,0.21110338861421296,0.10283681986018739,0.11269126384714512,0.17295792865638424,0.16113218785254557,0.1274870280702568,0.11175225640345517,0.18909388068551095,0.16372529450292914,0.07778164290933141,0.07778558982792999,0.11802215000883456,0.11937014702190121,0.10704673113382686,0.0684115326294378,0.1910090879559881,0.18341266607943732,0.24940211256152803,0.13210657985464208,0.15729466941323345,0.12660058800382892,0.11908317026475577,0.16813159365013886,0.14347705683914258
min_amount_INSTAPAY_OUT,0.025256556991949616,0.022646573140450342,0.0048102024740648425,0.08591211062839532,0.00481020247406471,0.08680285221929171,0.0008290576254958001,0.07039589437792376,0.000829057625495782,0.06172337263584328,0.0038798389587219,0.08989003800795792,0.003879838958721946,0.05989066181778539,0.010586456214126636,0.10374637945542234,0.010586456214126936,0.06434467411613824,-0.0023029227343603774,0.0020646846226181873,0.0025630174729835502,0.00227511821274269,0.0056539493619577955,0.1137086450613373,0.005653949361957568,0.08765319830764273,0.021625961729114043,0.12892961622291857,0.016745325576461835,0.009586243480370231,0.015656606766430565,0.026049892707490106,0.029024444992724528,0.08397841762936549,0.20100964557989623,0.3054816212356415,0.1807120783689321,0.7121955006457698,-0.0009356932949265996,-0.008774932708841365,0.03750939396044399,0.07226364482756815,0.11022969885865534,0.04809930988920962,-0.003339532103226945,0.04929827213430238,-0.0033395380619128685,0.09400927346595432,0.1337735380905295,-0.00017347066524787383,0.09653829545323511,0.13377353102465203,0.23772322429375892,0.6150521319348378,0.21110338861421296,1.0,0.003872134429678563,0.009246611138389949,0.1109559987847701,0.10849155088248058,0.11089636029311162,0.08721476498380498,0.11130039999427481,0.03508383040487171,0.047243269420148414,0.04579761663432319,-0.0025598665956514705,-0.002499709026801584,0.08234353935612959,0.04361722292913983,0.09761220348019292,0.09653829545323511,0.08482099713847942,0.2324551286187116,0.13377353102465203,0.278599215708408,0.09142416288496477,0.01384924840619455,0.06596739716227353
weekend_txn_count,0.020807220104785557,0.010816812865904054,0.7293150051540152,0.38900890772133556,0.7293150051539838,0.3003674925503826,0.8272175061361406,0.559431223338389,0.8272175061361368,0.41407266549112776,0.8238516530221949,0.5025468231299269,0.823851653022192,0.34789847514080285,0.5909278082026672,0.3025391613452419,0.5909278082026584,0.20462509373141777,0.34494845317954054,-0.21872746069911436,-0.21960663001758926,-0.4462995474061781,0.9461990882311369,0.5714488233137498,0.9461990882311342,0.3996565120580708,0.7757970998864546,0.1725142587959525,0.005482964610217927,0.00041952489303801913,-4.2786367261164887e-05,-0.00047764173749672976,0.846715731086744,0.46665764819838396,0.2743002363802062,0.1130229326781578,0.20770353199830457,0.41102499649105134,0.11008413430118849,0.004137088176584253,0.6025090546330552,0.39609250805048973,0.4222663132022054,0.44051362309462855,0.9328539556044086,0.43994914897953563,0.9328539595444659,0.4867160395365862,0.7470273428652632,9.514402836959183e-05,0.45925829564390147,0.747027350003229,0.2974416011698696,0.21754745997325986,0.10283681986018739,0.003872134429678563,1.0,0.8995112469730026,0.32415423424601225,0.2603067896825066,0.040686714120719586,-0.0037378716977844,0.5251802274555882,0.8100260123567788,0.446050588118367,0.44817023198090933,0.8446352804000005,0.8290241976201633,0.08189783427514845,0.06649974302032288,0.2779406596759168,0.4592582956439014,0.0393458884293248,0.5197606848060492,0.747027350003229,0.0578629361095796,0.41419566168410915,0.605775169191928,0.4257132066238789
night_txn_count,0.022083934218626755,0.013370231413454949,0.7547476738651004,0.40289959163158356,0.7547476738650769,0.3159542996301615,0.835676794343962,0.5911649489535472,0.8356767943439743,0.43341684715859524,0.7807376039084057,0.5015670538482839,0.7807376039084529,0.3558254304022126,0.5621656379584373,0.308930047880528,0.562165637958447,0.2186234035305725,0.31867510538557314,-0.2405741972706919,-0.19678279747398428,-0.4431732601328097,0.9372271923763563,0.5890289261760303,0.937227192376363,0.4179554732582488,0.7938155537495197,0.18663499074117398,0.005514033045277975,0.004290313628924865,0.0031740720448935203,0.0018593866208817056,0.8640947076013146,0.4879058255852315,0.29494199048929765,0.12462766463359819,0.22548981787855557,0.4281122359856946,0.12445057142549505,0.004895173486253914,0.6150692307018834,0.41567162247946293,0.43969565631615626,0.48143366095124535,0.915367307645657,0.4810204511737457,0.9153673104093224,0.509655002368069,0.7456373186769204,6.124927599072682e-05,0.48183243013370114,0.7456373243247594,0.31766523048865103,0.23853846559029,0.11269126384714512,0.009246611138389949,0.8995112469730026,1.0,0.3418296973046631,0.2800705696081128,0.051263546104797615,0.0009704150021505406,0.5432889384229328,0.813592479258318,0.4913862364058857,0.49328865970642394,0.8514721492235311,0.8267519030356681,0.09421584055884889,0.07571234560651419,0.27886735571982807,0.48183243013370114,0.04704471319527399,0.48339125582516096,0.7456373243247594,0.06496868804188467,0.4458847284917457,0.6396265949429466,0.4374457781906735
hour_entropy,0.05384247149057357,0.05156514428999006,0.29916659826872316,0.251934818990587,0.29916659826872394,0.6757374166018087,0.29272151053361495,0.30441556554648624,0.2927215105336219,0.7207319190604027,0.25726371676796617,0.2763368861293839,0.25726371676796733,0.7063424016433423,0.24479246622239942,0.2425445965213231,0.24479246622241385,0.6877664813726234,0.06585119191231747,-0.09297566772199908,-0.00934111792309906,-0.13064853483397446,0.3462322291276545,0.3509767940841759,0.3462322291276616,0.890624427865441,0.3880884000177941,0.24012972127222534,0.03148951526445335,0.04538820082564335,0.030434432260696184,0.021318515422382465,0.41228713874010386,0.37209110637730936,0.30691864398131175,0.08454854504943315,0.24293067940654103,0.3620144074879941,0.16113654789865103,0.029302248645877136,0.5691475899344243,0.810517590975028,0.6237469674661247,0.42172976029005144,0.29110089422419494,0.42406746689693625,0.29110099539467527,0.3246150124863021,0.3660469812359804,0.0029403724745879177,0.314217470798548,0.36604711147721036,0.5529727808284624,0.40234745993105436,0.17295792865638424,0.1109559987847701,0.32415423424601225,0.3418296973046631,1.0,0.9456420345493004,0.630225437024457,0.3992052288962723,0.768505264192182,0.4725579308265765,0.36635588568268784,0.3597511195618294,0.260326070962373,0.26052704671606686,0.6260461090814384,0.5157296880008817,0.2718778422020145,0.314217470798548,0.46954107704377,0.32429325234076545,0.3660471114772103,0.5588331762936453,0.7083109266558665,0.6149596910356087,0.22201534342857318
weekday_entropy,0.04518019517063592,0.044397808118206636,0.2389013487342083,0.21329099202557833,0.23890134873420799,0.6579720082461118,0.2318367336578253,0.2562330612246292,0.23183673365782648,0.6870349868136794,0.2060572077173936,0.2373485173128399,0.20605720771740232,0.6803184347247692,0.20299947913471272,0.21339170585728615,0.20299947913471977,0.6690306578000871,0.04869383693925622,-0.06920224432370962,-0.0053924078708027425,-0.09848666239829783,0.27779658551260067,0.30011806301517535,0.2777965855126087,0.8602805878777926,0.29773382140417365,0.21502069749372538,0.03088374141778366,0.040457404880511534,0.03407371926687741,0.023334893543123843,0.32365567820185914,0.3115203512113868,0.2675967522550424,0.05828188760941068,0.21205371080513938,0.3113589445102062,0.14192209459155936,0.025555879271242844,0.4852246035973794,0.7726003373765766,0.5269572783612025,0.37440419771304095,0.22654094004309336,0.3770090063188327,0.22654104427933505,0.27902317163104384,0.30512222248466964,0.0030310164365581573,0.27141681730365963,0.30512235645375335,0.5148301255435599,0.3685406953429002,0.16113218785254557,0.10849155088248058,0.2603067896825066,0.2800705696081128,0.9456420345493004,1.0,0.6604436071340912,0.4489258233062172,0.6960970321717184,0.379404717896636,0.3219831953159945,0.3151098850790091,0.20101145785926272,0.2007650917965788,0.6287659270060862,0.5032741205721335,0.24201857451867567,0.27141681730365963,0.4795756124386459,0.27888515944852865,0.30512235645375335,0.5636411980477508,0.6576518744186295,0.5444400567772939,0.16630114627433024
max_time_btwn_txns_days,0.017797674895080558,0.020932063872611303,0.036515982289962466,0.05545237583622868,0.036515982289961404,0.4095357915014972,0.019188568474273082,0.039215280359636576,0.01918856847427269,0.2940454853197266,0.028709577103515807,0.05153865585768757,0.028709577103515398,0.32060818990515255,0.05833310655686601,0.07677610450799731,0.058333106556863135,0.4241077523403483,-0.005123857764619991,0.0010656031447443285,0.011506328862945838,0.001781741528773707,0.042160365939633286,0.0724906118822054,0.042160365939632294,0.46711519346197494,0.07980883488941803,0.1239404052276672,0.022504123190098264,0.03977408242269345,0.014199014868340213,0.018118229670580216,0.08924073871209158,0.17912220660866587,0.1220526503239869,0.023765264682530377,0.11171185613996971,0.15319230053720923,0.07772101746958301,0.027734050903494793,0.13678061366087363,0.41313421555437563,0.23096667503314078,0.1402406125541004,0.018096839391479005,0.14247795818013934,0.018096922019711022,0.07025674913032859,0.05804464671817861,0.002406085524351925,0.07098286994747292,0.05804475233331843,0.3083967019976317,0.19664517906814438,0.1274870280702568,0.11089636029311162,0.040686714120719586,0.051263546104797615,0.630225437024457,0.6604436071340912,1.0,0.8751144997361608,0.49432101201704015,0.1219703016740818,0.1274901594451599,0.12285287383143167,0.012273408505251247,0.012589825812135644,0.48351383882136406,0.318769974579401,0.09041132299804125,0.07098286994747294,0.45103344519395394,0.08388157272622422,0.05804475233331843,0.4802116575101458,0.3903135430571799,0.21433886342592182,0.011493731054732661
